"month","plant","module_id","module_name","check_item","permit_count","check_count","pass_count","defect_count","critical_defect_count","open_defect_count","overdue_defect_count","pass_rate","risk_score","risk_level"
"2024-06","桃園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","100","96","93","3","0","1","0","0.9688","9","低"
"2024-06","桃園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","100","98","94","4","0","1","0","0.9592","11","低"
"2024-07","桃園","permit","許可基本資料","工作內容與地點完整","98","96","93","3","0","1","0","0.9688","9","低"
"2024-07","桃園","permit","許可基本資料","作業分級正確","98","83","81","2","0","1","0","0.9759","7","低"
"2024-07","桃園","permit","許可基本資料","核准工作時間明確","98","91","88","3","0","1","0","0.967","9","低"
"2024-07","桃園","permit","許可基本資料","回簽資料完整","98","81","79","2","0","1","0","0.9753","7","低"
"2024-07","桃園","workType","作業分級與工作項目","動火/非動火判定正確","98","88","85","3","1","1","0","0.9659","17","低"
"2024-07","桃園","workType","作業分級與工作項目","A/B/C級作業判定正確","98","92","88","4","1","2","1","0.9565","27","中"
"2024-07","桃園","workType","作業分級與工作項目","附加檢點表適用","98","90","88","2","0","1","0","0.9778","7","低"
"2024-07","桃園","workType","作業分級與工作項目","延時工作經核准","98","84","82","2","0","1","0","0.9762","7","低"
"2024-07","桃園","contractor","承攬商與人員資格","施工人員名冊完整","98","85","82","3","1","1","0","0.9647","17","低"
"2024-07","桃園","contractor","承攬商與人員資格","工地負責人到場","98","88","85","3","0","1","0","0.9659","9","低"
"2024-07","桃園","contractor","承攬商與人員資格","安衛人員到場","98","91","88","3","1","1","0","0.967","17","低"
"2024-07","桃園","contractor","承攬商與人員資格","特殊作業主管資格符合","98","95","91","4","1","2","1","0.9579","27","中"
"2024-07","桃園","hazardNotice","危害告知","承攬商已知悉注意事項","98","97","94","3","0","1","0","0.9691","9","低"
"2024-07","桃園","hazardNotice","危害告知","施工人員完成危害告知","98","89","87","2","0","1","0","0.9775","7","低"
"2024-07","桃園","hazardNotice","危害告知","勤前教育紀錄完整","98","95","93","2","0","1","0","0.9789","7","低"
"2024-07","桃園","hazardNotice","危害告知","緊急聯絡資訊明確","98","97","94","3","1","1","0","0.9691","17","低"
"2024-07","桃園","isolation","環境安全隔離","設備管線已釋壓清洗","98","91","87","4","1","1","0","0.956","19","中"
"2024-07","桃園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","98","82","78","4","1","1","0","0.9512","19","中"
"2024-07","桃園","isolation","環境安全隔離","電源隔離加鎖掛牌","98","94","89","5","1","2","0","0.9468","24","中"
"2024-07","桃園","isolation","環境安全隔離","暗溝陰井已堵塞密封","98","86","83","3","1","1","0","0.9651","17","低"
"2024-07","桃園","gas","氣體偵測","可燃性氣體低於20%LEL","98","84","80","4","1","2","0","0.9524","22","中"
"2024-07","桃園","gas","氣體偵測","氧氣濃度符合標準","98","96","91","5","1","2","1","0.9479","29","中"
"2024-07","桃園","gas","氣體偵測","有害氣體低於容許濃度","98","86","83","3","1","1","0","0.9651","17","低"
"2024-07","桃園","gas","氣體偵測","上下午或連續測定紀錄完整","98","93","89","4","1","2","0","0.957","22","中"
"2024-07","桃園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","98","85","80","5","1","2","0","0.9412","24","中"
"2024-07","桃園","fireExplosion","消防與防爆設備","防爆電氣設備符合","98","99","94","5","2","2","1","0.9495","37","中"
"2024-07","桃園","fireExplosion","消防與防爆設備","安全工具使用正確","98","84","80","4","1","1","0","0.9524","19","中"
"2024-07","桃園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","98","95","90","5","1","2","1","0.9474","29","中"
"2024-07","桃園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","98","94","90","4","1","1","0","0.9574","19","中"
"2024-07","桃園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","98","95","90","5","2","1","0","0.9474","29","中"
"2024-07","桃園","ppeHeight","PPE與高處防墜","施工架檢點合格","98","92","87","5","1","2","0","0.9457","24","中"
"2024-07","桃園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","98","81","77","4","1","2","1","0.9506","27","中"
"2024-07","桃園","patrol","巡查會簽","轄區檢點簽認","98","90","87","3","0","1","0","0.9667","9","低"
"2024-07","桃園","patrol","巡查會簽","監造巡查簽認","98","83","80","3","0","1","0","0.9639","9","低"
"2024-07","桃園","patrol","巡查會簽","安衛人員巡查紀錄","98","94","91","3","0","1","0","0.9681","9","低"
"2024-07","桃園","patrol","巡查會簽","異常已即時通知","98","81","79","2","0","1","0","0.9753","7","低"
"2024-07","桃園","closeout","收工回簽與現場紀錄","環境整理完成","98","81","78","3","0","1","0","0.963","9","低"
"2024-07","桃園","closeout","收工回簽與現場紀錄","施工前後照片完整","98","96","92","4","1","2","0","0.9583","22","中"
"2024-07","桃園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","98","93","90","3","1","1","0","0.9677","17","低"
"2024-07","桃園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","98","89","85","4","0","2","1","0.9551","19","中"
"2024-08","桃園","permit","許可基本資料","工作內容與地點完整","87","84","82","2","0","1","0","0.9762","7","低"
"2024-08","桃園","permit","許可基本資料","作業分級正確","87","85","83","2","0","1","0","0.9765","7","低"
"2024-08","桃園","permit","許可基本資料","核准工作時間明確","87","77","75","2","0","1","0","0.974","7","低"
"2024-08","桃園","permit","許可基本資料","回簽資料完整","87","73","71","2","0","1","0","0.9726","7","低"
"2024-08","桃園","workType","作業分級與工作項目","動火/非動火判定正確","87","87","85","2","0","1","0","0.977","7","低"
"2024-08","桃園","workType","作業分級與工作項目","A/B/C級作業判定正確","87","78","75","3","1","1","0","0.9615","17","低"
"2024-08","桃園","workType","作業分級與工作項目","附加檢點表適用","87","85","82","3","0","1","0","0.9647","9","低"
"2024-08","桃園","workType","作業分級與工作項目","延時工作經核准","87","73","71","2","0","1","0","0.9726","7","低"
"2024-08","桃園","contractor","承攬商與人員資格","施工人員名冊完整","87","81","77","4","1","1","0","0.9506","19","中"
"2024-08","桃園","contractor","承攬商與人員資格","工地負責人到場","87","79","76","3","0","1","0","0.962","9","低"
"2024-08","桃園","contractor","承攬商與人員資格","安衛人員到場","87","74","71","3","1","1","0","0.9595","17","低"
"2024-08","桃園","contractor","承攬商與人員資格","特殊作業主管資格符合","87","83","80","3","1","1","0","0.9639","17","低"
"2024-08","桃園","hazardNotice","危害告知","承攬商已知悉注意事項","87","83","80","3","0","1","0","0.9639","9","低"
"2024-08","桃園","hazardNotice","危害告知","施工人員完成危害告知","87","86","84","2","0","0","0","0.9767","4","低"
"2024-08","桃園","hazardNotice","危害告知","勤前教育紀錄完整","87","74","72","2","0","1","0","0.973","7","低"
"2024-08","桃園","hazardNotice","危害告知","緊急聯絡資訊明確","87","83","80","3","0","1","0","0.9639","9","低"
"2024-08","桃園","isolation","環境安全隔離","設備管線已釋壓清洗","87","89","86","3","1","1","0","0.9663","17","低"
"2024-08","桃園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","87","85","81","4","1","2","0","0.9529","22","中"
"2024-08","桃園","isolation","環境安全隔離","電源隔離加鎖掛牌","87","82","78","4","1","1","0","0.9512","19","中"
"2024-08","桃園","isolation","環境安全隔離","暗溝陰井已堵塞密封","87","79","76","3","1","1","0","0.962","17","低"
"2024-08","桃園","gas","氣體偵測","可燃性氣體低於20%LEL","87","72","69","3","1","1","0","0.9583","17","低"
"2024-08","桃園","gas","氣體偵測","氧氣濃度符合標準","87","85","81","4","1","1","0","0.9529","19","中"
"2024-08","桃園","gas","氣體偵測","有害氣體低於容許濃度","87","85","82","3","1","1","0","0.9647","17","低"
"2024-08","桃園","gas","氣體偵測","上下午或連續測定紀錄完整","87","74","70","4","1","2","1","0.9459","27","中"
"2024-08","桃園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","87","86","83","3","1","1","0","0.9651","17","低"
"2024-08","桃園","fireExplosion","消防與防爆設備","防爆電氣設備符合","87","80","77","3","1","1","0","0.9625","17","低"
"2024-08","桃園","fireExplosion","消防與防爆設備","安全工具使用正確","87","75","72","3","1","1","0","0.96","17","低"
"2024-08","桃園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","87","72","69","3","1","1","0","0.9583","17","低"
"2024-08","桃園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","87","76","73","3","1","1","0","0.9605","17","低"
"2024-08","桃園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","87","77","73","4","1","2","1","0.9481","27","中"
"2024-08","桃園","ppeHeight","PPE與高處防墜","施工架檢點合格","87","82","78","4","1","1","0","0.9512","19","中"
"2024-08","桃園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","87","76","72","4","1","1","0","0.9474","19","中"
"2024-08","桃園","patrol","巡查會簽","轄區檢點簽認","87","88","85","3","0","1","0","0.9659","9","低"
"2024-08","桃園","patrol","巡查會簽","監造巡查簽認","87","84","81","3","1","1","0","0.9643","17","低"
"2024-08","桃園","patrol","巡查會簽","安衛人員巡查紀錄","87","76","74","2","0","1","0","0.9737","7","低"
"2024-08","桃園","patrol","巡查會簽","異常已即時通知","87","83","80","3","0","1","0","0.9639","9","低"
"2024-08","桃園","closeout","收工回簽與現場紀錄","環境整理完成","87","82","79","3","0","1","0","0.9634","9","低"
"2024-08","桃園","closeout","收工回簽與現場紀錄","施工前後照片完整","87","77","75","2","0","0","0","0.974","4","低"
"2024-08","桃園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","87","79","76","3","0","1","0","0.962","9","低"
"2024-08","桃園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","87","75","72","3","1","1","0","0.96","17","低"
"2024-09","桃園","permit","許可基本資料","工作內容與地點完整","93","92","89","3","0","1","0","0.9674","9","低"
"2024-09","桃園","permit","許可基本資料","作業分級正確","93","82","80","2","0","0","0","0.9756","4","低"
"2024-09","桃園","permit","許可基本資料","核准工作時間明確","93","78","76","2","0","1","0","0.9744","7","低"
"2024-09","桃園","permit","許可基本資料","回簽資料完整","93","83","81","2","0","1","0","0.9759","7","低"
"2024-09","桃園","workType","作業分級與工作項目","動火/非動火判定正確","93","78","75","3","0","1","0","0.9615","9","低"
"2024-09","桃園","workType","作業分級與工作項目","A/B/C級作業判定正確","93","91","88","3","0","1","0","0.967","9","低"
"2024-09","桃園","workType","作業分級與工作項目","附加檢點表適用","93","87","85","2","0","0","0","0.977","4","低"
"2024-09","桃園","workType","作業分級與工作項目","延時工作經核准","93","89","87","2","0","1","0","0.9775","7","低"
"2024-09","桃園","contractor","承攬商與人員資格","施工人員名冊完整","93","77","74","3","1","1","0","0.961","17","低"
"2024-09","桃園","contractor","承攬商與人員資格","工地負責人到場","93","87","83","4","1","1","0","0.954","19","中"
"2024-09","桃園","contractor","承攬商與人員資格","安衛人員到場","93","93","90","3","0","1","0","0.9677","9","低"
"2024-09","桃園","contractor","承攬商與人員資格","特殊作業主管資格符合","93","80","76","4","1","1","0","0.95","19","中"
"2024-09","桃園","hazardNotice","危害告知","承攬商已知悉注意事項","93","94","91","3","0","1","0","0.9681","9","低"
"2024-09","桃園","hazardNotice","危害告知","施工人員完成危害告知","93","77","75","2","0","1","0","0.974","7","低"
"2024-09","桃園","hazardNotice","危害告知","勤前教育紀錄完整","93","81","79","2","0","0","0","0.9753","4","低"
"2024-09","桃園","hazardNotice","危害告知","緊急聯絡資訊明確","93","91","89","2","0","1","0","0.978","7","低"
"2024-09","桃園","isolation","環境安全隔離","設備管線已釋壓清洗","93","78","75","3","1","1","0","0.9615","17","低"
"2024-09","桃園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","93","79","75","4","1","1","0","0.9494","19","中"
"2024-09","桃園","isolation","環境安全隔離","電源隔離加鎖掛牌","93","84","80","4","1","2","0","0.9524","22","中"
"2024-09","桃園","isolation","環境安全隔離","暗溝陰井已堵塞密封","93","77","74","3","1","1","0","0.961","17","低"
